date,coin,open,market_cap,volume
01/08/2016,dash,9.45,62649200,1088710
02/08/2016,dash,10.02,66476200,1182910
03/08/2016,dash,9.29,61646200,719797
04/08/2016,dash,9.32,61830600,413348
05/08/2016,dash,9.53,63292400,284062
06/08/2016,dash,9.71,64524400,638130
07/08/2016,dash,10.59,70393200,458848
08/08/2016,dash,10.34,68797400,453814
09/08/2016,dash,10.35,68887400,365466
10/08/2016,dash,10.32,68670400,357513
11/08/2016,dash,10.44,69495500,534511
12/08/2016,dash,11.09,73849400,2030400
13/08/2016,dash,12.56,83697900,1847650
14/08/2016,dash,12.82,85451600,3708120
15/08/2016,dash,14.52,96808800,3240540
16/08/2016,dash,13.23,88224700,2724180
17/08/2016,dash,12.91,86139000,1054880
18/08/2016,dash,12.45,83107600,2019880
19/08/2016,dash,13.83,92310700,2879380
20/08/2016,dash,13.75,91807800,1451660
21/08/2016,dash,13.09,87463500,1177950
22/08/2016,dash,13.41,89571100,1409370
23/08/2016,dash,14.35,95908200,1404690
24/08/2016,dash,13.49,90187900,797964
25/08/2016,dash,13.31,89033500,935742
26/08/2016,dash,12.29,82202600,736721
27/08/2016,dash,12.75,85354600,2547960
28/08/2016,dash,12.59,84279100,932715
29/08/2016,dash,12.36,82747200,1761660
30/08/2016,dash,11.65,78030000,761521
31/08/2016,dash,11.77,78856900,961216
01/09/2016,dash,11.89,79693100,651970
02/09/2016,dash,11.46,76804400,790593
03/09/2016,dash,11.37,76249000,1215250
04/09/2016,dash,11.36,76192100,966253
05/09/2016,dash,11.36,76235500,639547
06/09/2016,dash,11.27,75719300,532044
07/09/2016,dash,10.94,73555700,669651
08/09/2016,dash,11.28,75879400,637683
09/09/2016,dash,11.68,78568100,453318
10/09/2016,dash,11.2,75337800,748265
11/09/2016,dash,11.42,76892700,583102
12/09/2016,dash,11.16,75150600,1357900
13/09/2016,dash,12.31,82919500,775508
14/09/2016,dash,13,87620200,683059
15/09/2016,dash,12.74,85882800,592210
16/09/2016,dash,12.21,82343700,519023
17/09/2016,dash,11.72,79017600,385226
18/09/2016,dash,11.77,79397100,378121
19/09/2016,dash,11.68,78808400,548366
20/09/2016,dash,11.52,77743400,447288
21/09/2016,dash,11.47,77453300,639852
22/09/2016,dash,11.54,77970700,462190
23/09/2016,dash,11.52,77854100,346538
24/09/2016,dash,11.55,78052900,248501
25/09/2016,dash,11.52,77913600,293042
26/09/2016,dash,11.56,78189900,466947
27/09/2016,dash,11.41,77160600,437637
28/09/2016,dash,11.64,78749100,380292
29/09/2016,dash,11.59,78432900,627955
30/09/2016,dash,12.04,81564000,624527
01/10/2016,dash,12.1,81946600,599642
02/10/2016,dash,11.71,79364000,418786
03/10/2016,dash,11.79,79945400,485966
04/10/2016,dash,11.88,80553000,428041
05/10/2016,dash,12.05,81727600,459125
06/10/2016,dash,12.05,81854800,572725
07/10/2016,dash,12.05,81894000,540185
08/10/2016,dash,11.88,80713900,362282
09/10/2016,dash,11.73,79726300,389417
10/10/2016,dash,11.59,78807400,342278
11/10/2016,dash,11.69,79511500,616754
12/10/2016,dash,11.74,79911200,535850
13/10/2016,dash,11.43,77803800,351218
14/10/2016,dash,11.44,77899700,434177
15/10/2016,dash,11.52,78467700,421471
16/10/2016,dash,11.1,75628100,421644
17/10/2016,dash,10.84,73893100,501778
18/10/2016,dash,10.62,72371800,622564
19/10/2016,dash,10.2,69574100,623278
20/10/2016,dash,10.3,70293600,1118960
21/10/2016,dash,10.55,71970700,1101460
22/10/2016,dash,10.77,73483300,1057070
23/10/2016,dash,10.37,70799500,1071280
24/10/2016,dash,9.96,68050400,1138230
25/10/2016,dash,9.86,67345800,1147660
26/10/2016,dash,9.39,64195800,1507430
27/10/2016,dash,9.32,63723300,1527680
28/10/2016,dash,9.72,66491500,1102490
29/10/2016,dash,9.07,62012400,1459460
30/10/2016,dash,8.63,59059600,1180810
31/10/2016,dash,9.68,66226100,1001140
01/11/2016,dash,9.21,63075600,1334790
02/11/2016,dash,9.01,61677200,1234770
03/11/2016,dash,8.99,61580500,1443680
04/11/2016,dash,9.13,62569800,1315030
05/11/2016,dash,9.12,62557700,764091
06/11/2016,dash,9.21,63217900,1174590
07/11/2016,dash,9.4,64568400,1597080
08/11/2016,dash,9.88,67892400,1509000
09/11/2016,dash,9.73,66863400,951744
10/11/2016,dash,9.67,66481100,621946
11/11/2016,dash,9.65,66375200,978517
12/11/2016,dash,9.69,66632200,1066110
13/11/2016,dash,9.63,66259100,828714
14/11/2016,dash,9.54,65630600,619525
15/11/2016,dash,9.7,66754800,899729
16/11/2016,dash,9.64,66347900,850986
17/11/2016,dash,9.44,65038700,1037810
18/11/2016,dash,9.02,62179200,867850
19/11/2016,dash,8.96,61722700,1120590
20/11/2016,dash,8.5,58585000,837398
21/11/2016,dash,8.49,58578200,685102
22/11/2016,dash,8.58,59180400,822084
23/11/2016,dash,8.67,59792300,798355
24/11/2016,dash,8.44,58260600,929254
25/11/2016,dash,9.14,63117400,1170070
26/11/2016,dash,9.11,62900600,947235
27/11/2016,dash,8.9,61471600,1058670
28/11/2016,dash,9.07,62666300,848792
29/11/2016,dash,8.96,61963800,1402230
30/11/2016,dash,8.82,61023300,605542
01/12/2016,dash,8.91,61634000,672328
02/12/2016,dash,8.75,60538100,823934
03/12/2016,dash,8.64,59770500,939632
04/12/2016,dash,8.87,61445900,889416
05/12/2016,dash,8.8,61042900,979175
06/12/2016,dash,8.56,59386400,1016800
07/12/2016,dash,8.78,60880100,787296
08/12/2016,dash,8.69,60292700,713673
09/12/2016,dash,8.75,60752100,870014
10/12/2016,dash,8.84,61391600,781253
11/12/2016,dash,8.88,61671200,1065390
12/12/2016,dash,9.52,66123200,1054770
13/12/2016,dash,9.07,63064100,971378
14/12/2016,dash,9.4,65366300,1416530
15/12/2016,dash,9.18,63821200,1999050
16/12/2016,dash,9.29,64662300,1951350
17/12/2016,dash,9.87,68667100,1964650
18/12/2016,dash,9.72,67675800,1935260
19/12/2016,dash,9.88,68822100,2089000
20/12/2016,dash,10.33,71983000,2236060
21/12/2016,dash,10.23,71265200,2189580
22/12/2016,dash,9.84,68569100,2611390
23/12/2016,dash,9.77,68143200,2883150
24/12/2016,dash,9.59,66873600,2686220
25/12/2016,dash,9.82,68476200,2578850
26/12/2016,dash,9.98,69653100,2106310
27/12/2016,dash,9.72,67846400,2285700
28/12/2016,dash,9.73,67916000,2490150
29/12/2016,dash,10.05,70227400,3237930
30/12/2016,dash,10.83,75640100,4445310
31/12/2016,dash,11.14,77833900,3468330
01/01/2017,dash,11.21,78350600,3684210
02/01/2017,dash,11.27,78789700,3800380
03/01/2017,dash,11.81,82603400,3846520
04/01/2017,dash,12.81,89664000,4901250
05/01/2017,dash,16.58,116187000,2579450
06/01/2017,dash,14.42,101082000,2262740
07/01/2017,dash,11.96,83814000,2542530
08/01/2017,dash,12.42,87104800,3118970
09/01/2017,dash,12.57,88154300,2365630
10/01/2017,dash,12.02,84366800,1391630
11/01/2017,dash,12.47,87501500,3100210
12/01/2017,dash,11.29,79295200,8272830
13/01/2017,dash,12.21,85789600,8400930
14/01/2017,dash,12.59,88482900,7960870
15/01/2017,dash,12.08,84869100,4362180
16/01/2017,dash,12.37,86960200,3715630
17/01/2017,dash,12.92,90828600,1810660
18/01/2017,dash,14.25,100228000,1510760
19/01/2017,dash,14.12,99371100,2170870
20/01/2017,dash,15.14,106564000,2021010
21/01/2017,dash,15.19,106916000,1958960
22/01/2017,dash,15,105622000,1918440
23/01/2017,dash,15.13,106549000,1553800
24/01/2017,dash,15.11,106493000,2694720
25/01/2017,dash,14.1,99366700,1656580
26/01/2017,dash,14.49,102158000,1348170
27/01/2017,dash,15.06,106228000,1303190
28/01/2017,dash,15.33,108155000,1333010
29/01/2017,dash,15.26,107705000,1363910
30/01/2017,dash,15.5,109407000,2046270
31/01/2017,dash,15.93,112498000,1384500
01/02/2017,dash,16.05,113338000,2139000
02/02/2017,dash,15.98,112934000,1350760
03/02/2017,dash,16.31,115306000,1818910
04/02/2017,dash,17.55,124173000,1598070
05/02/2017,dash,17.54,124154000,1905980
06/02/2017,dash,17.07,120894000,1025680
07/02/2017,dash,17.11,121211000,1388260
08/02/2017,dash,17.14,121430000,1552640
09/02/2017,dash,17.34,122937000,1793860
10/02/2017,dash,16.58,117570000,1386930
11/02/2017,dash,16.69,118350000,1216530
12/02/2017,dash,17.15,121667000,1264080
13/02/2017,dash,16.88,119800000,1464030
14/02/2017,dash,16.85,119626000,1948330
15/02/2017,dash,18.1,128554000,3355410
16/02/2017,dash,19.64,139499000,2859140
17/02/2017,dash,19.47,138366000,1859180
18/02/2017,dash,20.05,142505000,3498460
19/02/2017,dash,21.46,152571000,5688120
20/02/2017,dash,22.6,160743000,4159380
21/02/2017,dash,21.6,153668000,4093200
22/02/2017,dash,21.24,151098000,2625710
23/02/2017,dash,22.09,157238000,4664780
24/02/2017,dash,25.05,178372000,10322700
25/02/2017,dash,26.23,186832000,7377240
26/02/2017,dash,26.67,189992000,4656680
27/02/2017,dash,28.1,200212000,4064580
28/02/2017,dash,28.24,201326000,10042800
01/03/2017,dash,32.62,232593000,31700200
02/03/2017,dash,42.47,302911000,72796200
03/03/2017,dash,44.04,314220000,33651400
04/03/2017,dash,47.17,336628000,14949600
05/03/2017,dash,43.14,307986000,12260100
06/03/2017,dash,42.22,301783000,12933400
07/03/2017,dash,46.57,332936000,9034640
08/03/2017,dash,45.55,325712000,7640390
09/03/2017,dash,42.24,302128000,21013500
10/03/2017,dash,51.09,365561000,24723800
11/03/2017,dash,50.4,360708000,55127200
12/03/2017,dash,72.71,520543000,46099200
13/03/2017,dash,76.96,551120000,36706700
14/03/2017,dash,74.61,534395000,37180000
15/03/2017,dash,89.06,638133000,68173100
16/03/2017,dash,95.42,683888000,54538700
17/03/2017,dash,89.56,642049000,44263600
18/03/2017,dash,101.04,724518000,74763700
19/03/2017,dash,107.55,771412000,44670100
20/03/2017,dash,108.16,776036000,25082500
21/03/2017,dash,99.91,717014000,40860300
22/03/2017,dash,95.68,686887000,46138100
23/03/2017,dash,101.26,727130000,15500100
24/03/2017,dash,101.58,729578000,33033000
25/03/2017,dash,96.98,696738000,23040200
26/03/2017,dash,94.31,677736000,20996100
27/03/2017,dash,93.63,673078000,45830500
28/03/2017,dash,84.28,606012000,24886900
29/03/2017,dash,87.82,631616000,18209000
30/03/2017,dash,84.42,607325000,26036700
31/03/2017,dash,79.51,572175000,37471500
01/04/2017,dash,74.3,534806000,17542100
02/04/2017,dash,68.26,491501000,26723500
03/04/2017,dash,56.73,408589000,42403200
04/04/2017,dash,63.42,456882000,33869600
05/04/2017,dash,69.12,498097000,31084000
06/04/2017,dash,74.45,537046000,21464900
07/04/2017,dash,66.47,479637000,13046400
08/04/2017,dash,66.08,476916000,10316300
09/04/2017,dash,67.8,489452000,8535590
10/04/2017,dash,64.73,467460000,12222700
11/04/2017,dash,61.3,442808000,12016500
12/04/2017,dash,60.71,438679000,21914300
13/04/2017,dash,68.1,492196000,29296100
14/04/2017,dash,72.61,524892000,15477900
15/04/2017,dash,70.81,512034000,17237300
16/04/2017,dash,75.07,542961000,11539500
17/04/2017,dash,75.32,544956000,10470900
18/04/2017,dash,75.63,547341000,14595000
19/04/2017,dash,72.76,526688000,11688300
20/04/2017,dash,72.18,522642000,9144880
21/04/2017,dash,71.48,517733000,9790840
22/04/2017,dash,70.85,513274000,9913170
23/04/2017,dash,71.18,515838000,8328060
24/04/2017,dash,68.93,499641000,7918480
25/04/2017,dash,72.19,523445000,8641860
26/04/2017,dash,72.04,522517000,8605760
27/04/2017,dash,71.52,518868000,18560500
28/04/2017,dash,78.02,566202000,16201200
29/04/2017,dash,79.67,578278000,39496900
30/04/2017,dash,94.21,684050000,19963300
01/05/2017,dash,91.5,664545000,22978900
02/05/2017,dash,87.91,638649000,14430400
03/05/2017,dash,86.24,626662000,18749400
04/05/2017,dash,90.12,655081000,26417800
05/05/2017,dash,92.87,675223000,29039200
06/05/2017,dash,99.18,721874000,17201700
07/05/2017,dash,99.53,724648000,30297200
08/05/2017,dash,106.55,775962000,26320700
09/05/2017,dash,101.12,736626000,33359200
10/05/2017,dash,92.89,676854000,17906900
11/05/2017,dash,91.62,667796000,15996300
12/05/2017,dash,91.8,669279000,15467900
13/05/2017,dash,86.75,632643000,14419400
14/05/2017,dash,89.56,653270000,12006000
15/05/2017,dash,89.88,655801000,15672900
16/05/2017,dash,91.68,669083000,14638900
17/05/2017,dash,85.64,625221000,15847600
18/05/2017,dash,83.21,607656000,14126000
19/05/2017,dash,89.87,656468000,25889600
20/05/2017,dash,98.83,722090000,22378100
21/05/2017,dash,100.72,736086000,19898000
22/05/2017,dash,101.67,743266000,76089200
23/05/2017,dash,120.38,880270000,51407800
24/05/2017,dash,139.1,1017440000,47161500
25/05/2017,dash,143.2,1047690000,60488800
26/05/2017,dash,118.61,868031000,45411400
27/05/2017,dash,113.35,829763000,39936600
28/05/2017,dash,100.42,735254000,39651700
29/05/2017,dash,107.93,790454000,35802200
30/05/2017,dash,117.17,858404000,42919400
31/05/2017,dash,121.85,892886000,59781000
01/06/2017,dash,136.47,1000300000,46692500
02/06/2017,dash,137.08,1005050000,39172500
03/06/2017,dash,145.28,1065460000,39144000
04/06/2017,dash,143.88,1055520000,28248800
05/06/2017,dash,143.41,1053050000,40209200
06/06/2017,dash,145.43,1068210000,66883600
07/06/2017,dash,145.25,1067130000,44240500
08/06/2017,dash,140.82,1034920000,29049200
09/06/2017,dash,144.94,1065470000,28944700
10/06/2017,dash,149.13,1096550000,32894500
11/06/2017,dash,151.99,1117860000,155786000
12/06/2017,dash,187.1,1376490000,79698800
13/06/2017,dash,171.27,1260370000,51568400
14/06/2017,dash,183.65,1351820000,53986500
15/06/2017,dash,163.12,1201030000,48167500
16/06/2017,dash,163.63,1205110000,35834400
17/06/2017,dash,166.21,1224440000,58241000
18/06/2017,dash,178.52,1315450000,77003000
19/06/2017,dash,193.21,1424100000,98763400
20/06/2017,dash,201.37,1484670000,58960400
21/06/2017,dash,187.77,1384740000,40445100
22/06/2017,dash,179.29,1322590000,37412700
23/06/2017,dash,177.03,1306270000,42975000
24/06/2017,dash,189.31,1397190000,35863100
25/06/2017,dash,182.35,1346200000,36111800
26/06/2017,dash,172.96,1277190000,40405300
27/06/2017,dash,162.89,1203160000,48931600
28/06/2017,dash,177.01,1307820000,27008600
29/06/2017,dash,183.17,1353710000,42548600
30/06/2017,dash,177.3,1310690000,48166300
01/07/2017,dash,181.66,1343300000,42283100
02/07/2017,dash,165.61,1224910000,33257700
03/07/2017,dash,173.37,1282650000,40038200
04/07/2017,dash,180.22,1333710000,51222900
05/07/2017,dash,183.05,1354980000,93285800
06/07/2017,dash,210.34,1558330000,114292000
07/07/2017,dash,212.72,1576370000,59581400
08/07/2017,dash,196.15,1454000000,41486800
09/07/2017,dash,209.64,1554430000,44286500
10/07/2017,dash,195.99,1453580000,38824100
11/07/2017,dash,173.63,1288140000,44860900
12/07/2017,dash,165.03,1224620000,30198600
13/07/2017,dash,179.83,1334790000,24269400
14/07/2017,dash,171.48,1273130000,26831900
15/07/2017,dash,161.28,1197760000,30810000
16/07/2017,dash,139.65,1037360000,35385900
17/07/2017,dash,132.34,983325000,32658200
18/07/2017,dash,154.5,1148330000,28103500
19/07/2017,dash,157.98,1174490000,28281400
20/07/2017,dash,154.85,1151530000,98932600
21/07/2017,dash,188.58,1402760000,32884200
22/07/2017,dash,186.13,1384830000,23312700
23/07/2017,dash,195.02,1451390000,31110400
24/07/2017,dash,191.11,1422690000,90278800
25/07/2017,dash,204.04,1519340000,84970400
26/07/2017,dash,195.49,1456070000,38380000
27/07/2017,dash,195.08,1453370000,26363200
28/07/2017,dash,194,1445720000,30108800
29/07/2017,dash,185.11,1379860000,40505200
30/07/2017,dash,185.45,1382710000,25327200
31/07/2017,dash,173.15,1291390000,29249300
01/08/2017,dash,179.2,1336810000,34656300
02/08/2017,dash,185.16,1381630000,19076200
03/08/2017,dash,183.17,1367150000,25612400
04/08/2017,dash,186.92,1395520000,28791800
05/08/2017,dash,186.96,1397060000,41127900
06/08/2017,dash,193.71,1447880000,25336000
07/08/2017,dash,189.07,1413570000,32441600
08/08/2017,dash,196.58,1470120000,35117200
09/08/2017,dash,203.74,1524040000,31657100
10/08/2017,dash,199.56,1493200000,30972000
11/08/2017,dash,200.82,1502990000,28677400
12/08/2017,dash,206.22,1543820000,30017500
13/08/2017,dash,205.59,1539490000,36281800
14/08/2017,dash,198.32,1485500000,29888400
15/08/2017,dash,199.8,1496920000,37532600
16/08/2017,dash,203.85,1527710000,63100100
17/08/2017,dash,231.58,1736000000,98375500
18/08/2017,dash,233.84,1753350000,50324200
19/08/2017,dash,224.67,1685040000,220487000
20/08/2017,dash,288.2,2162080000,107973000
21/08/2017,dash,293.77,2204480000,58023900
22/08/2017,dash,280.29,2103900000,74971200
23/08/2017,dash,290.46,2180790000,47798300
24/08/2017,dash,292.96,2200130000,58804500
25/08/2017,dash,317.91,2388160000,53632700
26/08/2017,dash,315.28,2369010000,267415000
27/08/2017,dash,400.42,3009530000,121516000
28/08/2017,dash,362.5,2725220000,57630700
29/08/2017,dash,357.16,2685760000,50014900
30/08/2017,dash,359.59,2704790000,44586300
31/08/2017,dash,368.57,2773030000,34978600
01/09/2017,dash,377.92,2844110000,55440700
02/09/2017,dash,393.53,2962400000,54813400
03/09/2017,dash,354.63,2670270000,34945200
04/09/2017,dash,356.94,2689920000,44170200
05/09/2017,dash,316.88,2388710000,53928800
06/09/2017,dash,328.15,2474300000,35294300
07/09/2017,dash,346.45,2612980000,24715700
08/09/2017,dash,343.53,2591570000,63012500
09/09/2017,dash,334.95,2527540000,23244600
10/09/2017,dash,323.24,2439780000,27435400
11/09/2017,dash,322.02,2431230000,25159900
12/09/2017,dash,318.42,2404680000,27190400
13/09/2017,dash,324.72,2452930000,28322500
14/09/2017,dash,301.11,2275100000,35013800
15/09/2017,dash,236.05,1784040000,72695500
16/09/2017,dash,284.5,2150800000,43702600
17/09/2017,dash,298.59,2257850000,38081600
18/09/2017,dash,311.89,2359070000,56189000
19/09/2017,dash,333.64,2524200000,34362500
20/09/2017,dash,323.78,2450240000,74246200
21/09/2017,dash,342.41,2591910000,146454000
22/09/2017,dash,331.11,2507060000,90613000
23/09/2017,dash,346.76,2626220000,55928100
24/09/2017,dash,350.4,2654460000,111537000
25/09/2017,dash,330.63,2505380000,58356100
26/09/2017,dash,345.08,2615520000,45406700
27/09/2017,dash,338.69,2567810000,52033700
28/09/2017,dash,345.97,2623640000,49620000
29/09/2017,dash,337.93,2563340000,38011000
30/09/2017,dash,327.34,2483630000,27802400
01/10/2017,dash,326.94,2481300000,25835800
02/10/2017,dash,315.95,2398500000,29696600
03/10/2017,dash,308.56,2342990000,37104400
04/10/2017,dash,296.74,2255220000,40983500
05/10/2017,dash,305.39,2321550000,27180400
06/10/2017,dash,305.25,2321080000,22935800
07/10/2017,dash,307.54,2339080000,27552700
08/10/2017,dash,310.25,2360300000,33683300
09/10/2017,dash,299.7,2280670000,52085800
10/10/2017,dash,283.55,2158330000,32941200
11/10/2017,dash,291.41,2218760000,26434900
12/10/2017,dash,298.12,2270420000,42625600
13/10/2017,dash,292.39,2227330000,69258500
14/10/2017,dash,310.23,2363830000,43951700
15/10/2017,dash,317.01,2416140000,45301300
16/10/2017,dash,309.46,2359250000,38139700
17/10/2017,dash,302.28,2305090000,42569400
18/10/2017,dash,300.02,2288450000,38693900
19/10/2017,dash,297.85,2272420000,30741800
20/10/2017,dash,295.41,2254410000,47125400
21/10/2017,dash,288.95,2205720000,47244600
22/10/2017,dash,277.93,2122130000,46070400
23/10/2017,dash,275.44,2103630000,52259300
24/10/2017,dash,283.94,2169120000,59674600
25/10/2017,dash,294.47,2250180000,43986700
26/10/2017,dash,289.03,2209130000,49309000
27/10/2017,dash,286.14,2187650000,38421900
28/10/2017,dash,281.42,2152090000,47092100
29/10/2017,dash,275.25,2105420000,75483100
30/10/2017,dash,283.65,2170290000,40805700
31/10/2017,dash,285.39,2184110000,50260500
01/11/2017,dash,278.5,2131960000,50960300
02/11/2017,dash,271.79,2081130000,72437900
03/11/2017,dash,263.89,2021200000,62984900
04/11/2017,dash,278.58,2135920000,49462600
05/11/2017,dash,274.33,2103900000,41028900
06/11/2017,dash,273.47,2097820000,60053700
07/11/2017,dash,274.87,2109120000,92431200
08/11/2017,dash,293.04,2249050000,103556000
09/11/2017,dash,315.48,2421910000,110840000
10/11/2017,dash,325.27,2497710000,116352000
11/11/2017,dash,331.43,2545670000,88651000
12/11/2017,dash,345.68,2655840000,476198000
13/11/2017,dash,507.05,3896620000,310886000
14/11/2017,dash,428.31,3292370000,123854000
15/11/2017,dash,428.08,3291450000,103157000
16/11/2017,dash,424.51,3264810000,97321300
17/11/2017,dash,420.59,3235510000,95099300
18/11/2017,dash,424.35,3265280000,145255000
19/11/2017,dash,455.36,3504790000,82954600
20/11/2017,dash,442.03,3403030000,104701000
21/11/2017,dash,500.24,3852180000,245163000
22/11/2017,dash,494.76,3810980000,381958000
23/11/2017,dash,577.25,4447480000,173698000
24/11/2017,dash,564.34,4349120000,129105000
25/11/2017,dash,566.96,4370400000,242807000
26/11/2017,dash,641.46,4945950000,145500000
27/11/2017,dash,621.15,4790590000,134862000
28/11/2017,dash,632.44,4878960000,149795000
29/11/2017,dash,626.26,4832510000,415879000
30/11/2017,dash,681.13,5257210000,498872000
01/12/2017,dash,787.47,6079550000,286044000
02/12/2017,dash,797.9,6161690000,188147000
03/12/2017,dash,778.78,6015560000,192447000
04/12/2017,dash,770.57,5957860000,152281000
05/12/2017,dash,774.71,5991370000,201103000
06/12/2017,dash,756.01,5848270000,249073000
07/12/2017,dash,699.99,5416260000,249305000
08/12/2017,dash,700.68,5423040000,288291000
09/12/2017,dash,727.64,5633100000,211738000
10/12/2017,dash,723.23,5600430000,190183000
11/12/2017,dash,688.55,5333190000,184131000
12/12/2017,dash,765.96,5934340000,370539000
13/12/2017,dash,925.02,7168440000,268426000
14/12/2017,dash,884.21,6853970000,259303000
15/12/2017,dash,943.32,7313960000,191527000
16/12/2017,dash,901.22,6989350000,195788000
17/12/2017,dash,1014.51,7869960000,460594000
18/12/2017,dash,1110.16,8614190000,278638000
19/12/2017,dash,1165.03,9042190000,302869000
20/12/2017,dash,1184.92,9198860000,816872000
21/12/2017,dash,1555.59,12079600000,476900000
22/12/2017,dash,1441.9,11199600000,510588000
23/12/2017,dash,1198.74,9313260000,327129000
01/04/2015,nem,0.0004,3604110,65525
02/04/2015,nem,0.000242,2179320,28549
03/04/2015,nem,0.000309,2778750,20678
04/04/2015,nem,0.00031,2792120,23550
05/04/2015,nem,0.000272,2443720,26800
06/04/2015,nem,0.000232,2088380,22512
07/04/2015,nem,0.000288,2596140,14437
08/04/2015,nem,0.000245,2209250,6933
09/04/2015,nem,0.000228,2048560,10014
10/04/2015,nem,0.000224,2017780,16846
11/04/2015,nem,0.000175,1571870,22846
12/04/2015,nem,0.000163,1469950,5569
13/04/2015,nem,0.000146,1316600,11803
14/04/2015,nem,0.000139,1254160,14654
15/04/2015,nem,0.000156,1399610,8196
16/04/2015,nem,0.000155,1391420,5317
17/04/2015,nem,0.000168,1507870,4556
18/04/2015,nem,0.000167,1503010,9117
19/04/2015,nem,0.000141,1269820,7193
20/04/2015,nem,0.000147,1324160,6681
21/04/2015,nem,0.000133,1194180,3912
22/04/2015,nem,0.000137,1233120,2353
23/04/2015,nem,0.000138,1244580,2117
24/04/2015,nem,0.000137,1234000,3058
25/04/2015,nem,0.000149,1345350,2480
26/04/2015,nem,0.00014,1263860,2074
27/04/2015,nem,0.000134,1205740,6660
28/04/2015,nem,0.00016,1442520,3358
29/04/2015,nem,0.000149,1337590,2013
30/04/2015,nem,0.000147,1323030,959
01/05/2015,nem,0.000157,1412990,692
02/05/2015,nem,0.000153,1381060,1543
03/05/2015,nem,0.000155,1395620,4417
04/05/2015,nem,0.000149,1340690,2595
05/05/2015,nem,0.000151,1355840,3974
06/05/2015,nem,0.000141,1270090,1125
07/05/2015,nem,0.000142,1281970,2475
08/05/2015,nem,0.000156,1407390,1043
09/05/2015,nem,0.000155,1396760,623
10/05/2015,nem,0.00015,1349300,1774
11/05/2015,nem,0.000151,1362660,3367
12/05/2015,nem,0.000155,1394760,4765
13/05/2015,nem,0.000165,1483990,4187
14/05/2015,nem,0.000159,1427580,1647
15/05/2015,nem,0.00016,1439930,1260
16/05/2015,nem,0.000164,1474940,4958
17/05/2015,nem,0.000155,1399200,1049
18/05/2015,nem,0.00016,1437570,12653
19/05/2015,nem,0.000166,1493820,9163
20/05/2015,nem,0.000171,1536820,8928
21/05/2015,nem,0.000172,1545760,7586
22/05/2015,nem,0.000172,1549800,4136
23/05/2015,nem,0.000177,1596980,4560
24/05/2015,nem,0.000177,1594140,5675
25/05/2015,nem,0.000182,1638490,6871
26/05/2015,nem,0.000178,1599720,3845
27/05/2015,nem,0.000183,1645670,8659
28/05/2015,nem,0.000195,1753140,7217
29/05/2015,nem,0.000196,1762160,7999
30/05/2015,nem,0.000183,1650510,7228
31/05/2015,nem,0.000185,1667200,4684
01/06/2015,nem,0.000177,1590560,3525
02/06/2015,nem,0.00017,1530820,5642
03/06/2015,nem,0.000178,1604330,1820
04/06/2015,nem,0.000177,1595180,2220
05/06/2015,nem,0.000172,1546270,4105
06/06/2015,nem,0.000179,1611430,3364
07/06/2015,nem,0.00017,1529050,3360
08/06/2015,nem,0.000168,1510060,3110
09/06/2015,nem,0.000171,1541750,8723
10/06/2015,nem,0.000149,1344300,4577
11/06/2015,nem,0.000153,1379440,4653
12/06/2015,nem,0.000148,1333110,3589
13/06/2015,nem,0.000148,1332020,2980
14/06/2015,nem,0.000155,1399050,2903
15/06/2015,nem,0.000155,1396540,9550
16/06/2015,nem,0.000147,1326840,6374
17/06/2015,nem,0.00016,1443470,8668
18/06/2015,nem,0.00016,1444400,3683
19/06/2015,nem,0.000173,1554080,6743
20/06/2015,nem,0.000155,1391420,1488
21/06/2015,nem,0.000158,1420970,616
22/06/2015,nem,0.000161,1448390,4900
23/06/2015,nem,0.000156,1406300,2518
24/06/2015,nem,0.000158,1419880,1656
25/06/2015,nem,0.000156,1404230,2791
26/06/2015,nem,0.000154,1389110,3547
27/06/2015,nem,0.000148,1335410,4043
28/06/2015,nem,0.000157,1409620,1838
29/06/2015,nem,0.000152,1366110,2007
30/06/2015,nem,0.00015,1346030,5197
01/07/2015,nem,0.000162,1453660,2224
02/07/2015,nem,0.000142,1279500,1323
03/07/2015,nem,0.000143,1290670,3873
04/07/2015,nem,0.000144,1292130,1575
05/07/2015,nem,0.000141,1268850,3717
06/07/2015,nem,0.000128,1155430,521
07/07/2015,nem,0.000126,1133560,3977
08/07/2015,nem,0.000142,1280690,2407
09/07/2015,nem,0.000161,1446360,1678
10/07/2015,nem,0.000144,1296490,3166
11/07/2015,nem,0.000145,1303490,5422
12/07/2015,nem,0.000161,1453080,3108
13/07/2015,nem,0.000157,1417480,3229
14/07/2015,nem,0.000157,1413370,970
15/07/2015,nem,0.000158,1420690,746
16/07/2015,nem,0.000148,1333850,1869
17/07/2015,nem,0.000142,1279530,191
18/07/2015,nem,0.000149,1337300,783
19/07/2015,nem,0.000146,1310970,898
20/07/2015,nem,0.000144,1297720,4446
21/07/2015,nem,0.000149,1336880,2177
22/07/2015,nem,0.000149,1337450,1237
23/07/2015,nem,0.000142,1280660,2965
24/07/2015,nem,0.000146,1313850,20017
25/07/2015,nem,0.000176,1582230,6331
26/07/2015,nem,0.000182,1638760,3001
27/07/2015,nem,0.000173,1556100,4905
28/07/2015,nem,0.000163,1467380,3019
29/07/2015,nem,0.000174,1562880,1294
